article,author,url,DOI,year
Interactive Exploitation of Nonuniform Cloud Resources for LHC Computing at CERN,"Dario Berzano;
Jakob Blomer;
Predrag Buncic;
Gerardo Ganis;
Georgios Lestaris;
René Meusel",https://ieeexplore.ieee.org/document/6740267/,10.1109/CLOUD.2013.88,Year: 2013
Reliability and Utilization Evaluation of a Cloud Computing System Allowing Partial Failures,"Congyingzi Zhang;
Robert Green;
Mansoor Alam",https://ieeexplore.ieee.org/document/6973837/,10.1109/CLOUD.2014.131,Year: 2014
Security Management Areas in the Inter-cloud,"Michael Kretzschmar;
Mario Golling;
Sebastian Hanigk",https://ieeexplore.ieee.org/document/6008791/,10.1109/CLOUD.2011.83,Year: 2011
Portable Autoscaler for Managing Multi-cloud Elasticity,"Yohan Wadia;
Rohini Gaonkar;
Jyoti Namjoshi",https://ieeexplore.ieee.org/document/6701474/,10.1109/CUBE.2013.19,Year: 2013
"SLA Approach for ""Cloud as a Service""","Ines Ayadi;
Noemie Simoni;
Tatiana Aubonnet",https://ieeexplore.ieee.org/document/6740262/,10.1109/CLOUD.2013.127,Year: 2013
Scalable Pathogen Pipeline Platform (SP^3): Enabling Unified Genomic Data Analysis with Elastic Cloud Computing,"Fan Yang-Turner;
Denis Volk;
Philip Fowler;
Jeremy Swann;
Matthew Bull;
Sarah Hoosdally;
Thomas Connor;
Tim Peto;
Derrick Crook",https://ieeexplore.ieee.org/document/8814501/,10.1109/CLOUD.2019.00083,Year: 2019
Emerging Hybrid Cloud Patterns,David S. Linthicum,https://ieeexplore.ieee.org/document/7420492/,10.1109/MCC.2016.22,Year: 2016
A Deep Reinforcement Learning Approach to Resource Management in Hybrid Clouds Harnessing Renewable Energy and Task Scheduling,"Jie Zhao;
Maria A. Rodríguez;
Rajkumar Buyya",https://ieeexplore.ieee.org/document/9582195/,10.1109/CLOUD53861.2021.00037,Year: 2021
A Reliable Cloud-Based Feedback Control System,"Yu Kaneko;
Toshio Ito",https://ieeexplore.ieee.org/document/7820365/,10.1109/CLOUD.2016.0128,Year: 2016
The Technical Case for Mixing Cloud Computing and Manufacturing,David S. Linthicum,https://ieeexplore.ieee.org/document/7571084/,10.1109/MCC.2016.75,Year: 2016
"Conceptualizing a Computing Platform for Science Beyond 2020: To Cloudify HPC, or HPCify Clouds?","Geoffrey Fox;
Shantenu Jha",https://ieeexplore.ieee.org/document/8030678/,10.1109/CLOUD.2017.120,Year: 2017
Cloud Computing Changes Data Integration Forever: What's Needed Right Now,David S. Linthicum,https://ieeexplore.ieee.org/document/7962124/,10.1109/MCC.2017.47,Year: 2017
A Model Driven Framework for Secure Outsourcing of Computation to the Cloud,"Mohamed Nassar;
Abdelkarim Erradi;
Farida Sabry;
Qutaibah M. Malluhi",https://ieeexplore.ieee.org/document/6973851/,10.1109/CLOUD.2014.145,Year: 2014
Cloud Computing Global Impact and Compliance,"Cloud Strategy Partners, LLC",https://ieeexplore.ieee.org/courses/details/EDP386,,Year: 2014
An anonymous remote attestation for trusted cloud computing,"Yong Zhang;
Xiangxue Li;
Haifeng Qian",https://ieeexplore.ieee.org/document/6664441/,10.1109/CCIS.2012.6664441,Year: 2012
"SLA-oriented resource provisioning for cloud computing: Challenges, architecture, and solutions","Rajkumar Buyya;
Saurabh Kumar Garg;
Rodrigo N. Calheiros",https://ieeexplore.ieee.org/document/6138522/,10.1109/CSC.2011.6138522,Year: 2011
Perspectives of UnaCloud: An Opportunistic Cloud Computing Solution for Facilitating Research,"Juan D. Osorio;
Harold Castro;
Francisco Brasileiro",https://ieeexplore.ieee.org/document/6217498/,10.1109/CCGrid.2012.14,Year: 2012
On Cloud Computing Middleware Architecture,"Jihua Yang;
Longjun Zhang;
Xu An Wang",https://ieeexplore.ieee.org/document/7424678/,10.1109/3PGCIC.2015.46,Year: 2015
Mobile cloud computing as future for mobile applications - Implementation methods and challenging issues,"Shahryar Shafique Qureshi;
Toufeeq Ahmad;
Khalid Rafique;
Shuja-ul-islam",https://ieeexplore.ieee.org/document/6045111/,10.1109/CCIS.2011.6045111,Year: 2011
MTFCT: A task offloading approach for fog computing and cloud computing,"Rajni Jindal;
Neetesh Kumar;
Hitesh Nirwan",https://ieeexplore.ieee.org/document/9058209/,10.1109/Confluence47617.2020.9058209,Year: 2020
Industry Cloud - Effective Adoption of Cloud Computing for Industry Solutions,"Takayuki Kushida;
Gopal S. Pingali",https://ieeexplore.ieee.org/document/6973811/,10.1109/CLOUD.2014.105,Year: 2014
RMCC: Restful Mobile Cloud Computing Framework for Exploiting Adjacent Service-Based Mobile Cloudlets,"Saeid Abolfazli;
Zohreh Sanaei;
Abdullah Gani;
Feng Xia;
Wei-Ming Lin",https://ieeexplore.ieee.org/document/7037763/,10.1109/CloudCom.2014.91,Year: 2014
Enhanced Backfill Computing,"Dunren Che;
Jason Fairfield;
Parisa Ghodous;
Jean Patrick Gelas",https://ieeexplore.ieee.org/document/6973846/,10.1109/CLOUD.2014.140,Year: 2014
Hedonic Pricing of Cloud Computing Services,"Caesar Wu;
Adel Nadjaran Toosi;
Rajkumar Buyya;
Kotagiri Ramamohanarao",https://ieeexplore.ieee.org/document/8418402/,10.1109/TCC.2018.2858266,Year: 2021
Facilitating Business-Oriented Cloud Transformation Decision with Cloud Transformation Advisor,"Fan Jing Meng;
Jian Wang;
Changhua Sun;
Dong Xu Duan;
Yi-Min Chee",https://ieeexplore.ieee.org/document/6253604/,10.1109/CLOUD.2012.142,Year: 2012
An Availability-Aware Approach to Resource Placement of Dynamic Scaling in Clouds,"Wenting Wang;
Haopeng Chen;
Xi Chen",https://ieeexplore.ieee.org/document/6253598/,10.1109/CLOUD.2012.82,Year: 2012
Orchestration Based Hybrid or Multi Clouds and Interoperability Standardization,"Dinkar Sitaram;
Sudheendra Harwalkar;
Chetna Sureka;
Harsh Garg;
Manusarvathra Dinesh;
Mayank Kejriwal;
Shikhar Gupta;
Vivek Kapoor",https://ieeexplore.ieee.org/document/8648620/,10.1109/CCEM.2018.00018,Year: 2018
Refundable Service through Cloud Brokerage,"Al Amin Hossain;
Eui-Nam Huh",https://ieeexplore.ieee.org/document/6740265/,10.1109/CLOUD.2013.115,Year: 2013
An Auto Window Filter Algorithm for Resource Monitoring in Cloud,"Rongheng Lin;
Yao Zhao;
Budan Wu;
Hua Zou",https://ieeexplore.ieee.org/document/6740263/,10.1109/CLOUD.2013.30,Year: 2013
IC Cloud: A Design Space for Composable Cloud Computing,"Li Guo;
Yike Guo;
Xiangchuan Tian",https://ieeexplore.ieee.org/document/5557967/,10.1109/CLOUD.2010.18,Year: 2010
A Comparative Study on I/O Performance between Compute and Storage Optimized Instances of Amazon EC2,"Abu Awal Md Shoeb;
Ragib Hasan;
Md. Haque;
Meng Hu",https://ieeexplore.ieee.org/document/6973852/,10.1109/CLOUD.2014.146,Year: 2014
Robotic Services in Cloud Computing Paradigm,"Rajesh Doriya;
Pavan Chakraborty;
G.C. Nandi",https://ieeexplore.ieee.org/document/6481240/,10.1109/ISCOS.2012.24,Year: 2012
Collaboration-Based Cloud Computing Security Management Framework,"Mohemed Almorsy;
John Grundy;
Amani S. Ibrahim",https://ieeexplore.ieee.org/document/6008731/,10.1109/CLOUD.2011.9,Year: 2011
Femto Clouds: Leveraging Mobile Devices to Provide Cloud Service at the Edge,"Karim Habak;
Mostafa Ammar;
Khaled A. Harras;
Ellen Zegura",https://ieeexplore.ieee.org/document/7214022/,10.1109/CLOUD.2015.12,Year: 2015
A Framework for Partitioning and Execution of Data Stream Applications in Mobile Cloud Computing,"Lei Yang;
Jiannong Cao;
Shaojie Tang;
Tao Li;
Alvin T.S. Chan",https://ieeexplore.ieee.org/document/6253581/,10.1109/CLOUD.2012.97,Year: 2012
"Cloud User Roles: Establishing Standards for Describing Core Tasks of Cloud Creators, Providers, and Consumers","Birgit Schmidt-Wesche;
Terry Bleizeffer;
Jeff Calcaterra;
Deepa Nair;
Randy Rendahl;
Peter Sohn",https://ieeexplore.ieee.org/document/6008792/,10.1109/CLOUD.2011.89,Year: 2011
Framework for Assessing Cloud Trustworthiness,"Curt Wu;
Steve Marotta",https://ieeexplore.ieee.org/document/6740257/,10.1109/CLOUD.2013.76,Year: 2013
A2Cloud: An Analytical Model for Application-to-Cloud Matching to Empower Scientific Computing,"Cody Balos;
David De La Vega;
Zachariah Abuelhaj;
Chadi Kari;
David Mueller;
Vivek K. Pallipuram",https://ieeexplore.ieee.org/document/8457844/,10.1109/CLOUD.2018.00076,Year: 2018
The Investigation of Cloud-Computing-based Image Mining Mechanism in Mobile Communication WEB on Android,"Gu Cai-dong;
Lu Kan;
Wu Jian-ping;
Fu Ying-li;
Li Jing-xiang;
Xiao Chang-shui;
Si Mao-xin;
Liu Zhao-bin",https://ieeexplore.ieee.org/document/5662716/,10.1109/GCC.2010.85,Year: 2010
Effective task migration to reduce execution time in mobile cloud computing,"Sajeeb Saha;
Mohammad S. Hasan",https://ieeexplore.ieee.org/document/8081998/,10.23919/IConAC.2017.8081998,Year: 2017
On the Performance of Multithreading Applications under Private Cloud Conditions,"Anderson Mattheus Maliszewski;
Dalvan Griebler;
Adriano Vogel;
Claudio Schepke",https://ieeexplore.ieee.org/document/8748897/,10.1109/WSCAD.2018.00055,Year: 2018
Content Based SLAs in Cloud Computing Environments,"Nikoletta Mavrogeorgi;
Spyridon Gogouvitis;
Athanasios Voulodimos;
Gregory Katsaros;
Stefanos Koutsoutos;
Dimosthenis Kiriazis;
Theodora Varvarigou;
Elliot K. Kolodner",https://ieeexplore.ieee.org/document/6253611/,10.1109/CLOUD.2012.106,Year: 2012
Openstack-paradigm shift to open source cloud computing & its integration,"Shubham Awasthi;
Anay Pathak;
Lovekesh Kapoor",https://ieeexplore.ieee.org/document/7917944/,10.1109/IC3I.2016.7917944,Year: 2016
A Remote Engine Health Management System Based on Mobile Cloud Computing,"Jian Xiong;
Hong Gu",https://ieeexplore.ieee.org/document/7474414/,10.1109/MobileCloud.2016.18,Year: 2016
Cloud-Cubing: Computing Iceberg Cubes Based on Cloud Computing,"Lin Guo;
Ben Zhang;
Li Xin",https://ieeexplore.ieee.org/document/8980294/,10.1109/CCIOT48581.2019.8980294,Year: 2019
QoS aware FaaS for Heterogeneous Edge-Cloud continuum,"K R Sheshadri;
J Lakshmi",https://ieeexplore.ieee.org/document/9860835/,10.1109/CLOUD55607.2022.00023,Year: 2022
Multi-clouds Mobile Computing for the Secure Storage of Data,"Hassan Saad Alqahtani;
Ghita Kouadri-Mostefaou",https://ieeexplore.ieee.org/document/7027535/,10.1109/UCC.2014.68,Year: 2014
Deadline Based Resource Provisioningand Scheduling Algorithm for Scientific Workflows on Clouds,"Maria Alejandra Rodriguez;
Rajkumar Buyya",https://ieeexplore.ieee.org/document/6782394/,10.1109/TCC.2014.2314655,Year: 2014
Personal Cloud Computing Security Framework,"Sang-Ho Na;
Jun-Young Park;
Eui-Nam Huh",https://ieeexplore.ieee.org/document/5708638/,10.1109/APSCC.2010.117,Year: 2010
The Key of Application Software Service in Science Cloud Computing,Zhao Tianhai,https://ieeexplore.ieee.org/document/9442545/,10.1109/ICCCBDA51879.2021.9442545,Year: 2021
A Semantic Approach to Cloud Security and Compliance,"Amit Hendre;
Karuna Pande Joshi",https://ieeexplore.ieee.org/document/7214167/,10.1109/CLOUD.2015.157,Year: 2015
Relevance of Grid Computing for India in the era of Cloud Computing,"Vineeth Simon Arackal;
Mangala N",https://ieeexplore.ieee.org/document/9499978/,10.1109/CCEM50674.2020.00022,Year: 2020
Towards a Multi-Tier Fog/Cloud Architecture for Video Streaming,"Eduardo S. Gama;
Roger Immich;
Luiz F. Bittencourt",https://ieeexplore.ieee.org/document/8605745/,10.1109/UCC-Companion.2018.00022,Year: 2018
Experimental Proof: Data Remanence in Cloud VMs,"B. Albelooshi;
K. Salah;
T. Martin;
E. Damiani",https://ieeexplore.ieee.org/document/7214152/,10.1109/CLOUD.2015.140,Year: 2015
Cloud and Multi-cloud Computing: Current Challenges and Future Applications,Danilo Ardagna,https://ieeexplore.ieee.org/document/7172841/,10.1109/PESOS.2015.8,Year: 2015
Challenges of Connecting Edge and Cloud Computing: A Security and Forensic Perspective,"Christian Esposito;
Aniello Castiglione;
Florin Pop;
Kim-Kwang Raymond Choo",https://ieeexplore.ieee.org/document/7912249/,10.1109/MCC.2017.30,Year: 2017
"An Actor-centric, Asset-Based Monitor Deployment Model for Cloud Computing","Uttam Thakore;
Gabriel A. Weaver;
William H. Sanders",https://ieeexplore.ieee.org/document/6809423/,10.1109/UCC.2013.67,Year: 2013
An oriented-application adaptive mobile cloud computing middleware,"Ye Wang;
Wenchao Song;
Zengliang Liu",https://ieeexplore.ieee.org/document/6664593/,10.1109/CCIS.2012.6664593,Year: 2012
Autonomic Cloud Computing: Giving Intelligence to Simpleton Nodes,"Patricia Takako Endo;
Djamel Sadok;
Judith Kelner",https://ieeexplore.ieee.org/document/6133183/,10.1109/CloudCom.2011.74,Year: 2011
Traceability for Adaptive Information Security in the Cloud,"Armstrong Nhlabatsi;
Thein Thun;
Niamul Khan;
Yijun Yu;
Arosha Bandara;
Khaled Khan;
Bashar Nuseibeh",https://ieeexplore.ieee.org/document/6973847/,10.1109/CLOUD.2014.141,Year: 2014
Content Rating Technique for Cloud-Oriented Content Delivery Network Using Weighted Slope One Scheme,"Bhavya Deep;
Rajesh Bose",https://ieeexplore.ieee.org/document/8457886/,10.1109/CLOUD.2018.00118,Year: 2018
Dew Computing: The Complementary Piece of Cloud Computing,"Andy Rindos;
Yingwei Wang",https://ieeexplore.ieee.org/document/7723668/,10.1109/BDCloud-SocialCom-SustainCom.2016.14,Year: 2016
Cloud Computing Enabling Technologies,"Cloud Strategy Partners, LLC",https://ieeexplore.ieee.org/courses/details/EDP384,,Year: 2014
A Fault Tolerance Framework for High Performance Computing in Cloud,"Ifeanyi P. Egwutuoha;
Shiping Chen;
David Levy;
Bran Selic",https://ieeexplore.ieee.org/document/6217495/,10.1109/CCGrid.2012.80,Year: 2012
OpenStack cloud tuning for high performance computing,"Pavle Ivanovic;
Harald Richter",https://ieeexplore.ieee.org/document/8386502/,10.1109/ICCCBDA.2018.8386502,Year: 2018
Energy Efficient Allocation of Virtual Machines in Cloud Data Centers,"Anton Beloglazov;
Rajkumar Buyya",https://ieeexplore.ieee.org/document/5493430/,10.1109/CCGRID.2010.45,Year: 2010
Monitoring and Management of Service Level Agreements in Cloud Computing,"S. Anithakumari;
K. Chandrasekaran",https://ieeexplore.ieee.org/document/7312156/,10.1109/ICCAC.2015.28,Year: 2015
Towards Quantum Computing Algorithms for Datacenter Workload Predictions,"Kashifuddin Qazi;
Igor Aizenberg",https://ieeexplore.ieee.org/document/8457899/,10.1109/CLOUD.2018.00131,Year: 2018
A QoS-aware system for mobile cloud computing,"Peng Zhang;
Zheng Yan",https://ieeexplore.ieee.org/document/6045122/,10.1109/CCIS.2011.6045122,Year: 2011
Research on Key Management Infrastructure in Cloud Computing Environment,"Sun Lei;
Dai Zishan;
Guo Jindi",https://ieeexplore.ieee.org/document/5662715/,10.1109/GCC.2010.84,Year: 2010
VM Auto-Scaling for Workflows in Hybrid Cloud Computing,"Younsun Ahn;
Yoonhee Kim",https://ieeexplore.ieee.org/document/7024066/,10.1109/ICCAC.2014.34,Year: 2014
Energy Savings using Green Cloud Computing,"Geetanjali;
Suhail Javed Quraishi",https://ieeexplore.ieee.org/document/9917654/,10.1109/ICICICT54557.2022.9917654,Year: 2022
Towards a Flexible Fine-Grained Access Control System for Modern Cloud Applications,"Reza Shiftehfar;
Kirill Mechitov;
Gul Agha",https://ieeexplore.ieee.org/document/6973850/,10.1109/CLOUD.2014.144,Year: 2014
Cloud Computing for High Performance Image Analysis on a National Infrastructure,"D. Wang;
T. Bednarz;
Y. Arzhaeva;
J. Taylor;
P. Szul;
S. Chen;
N. Burdett;
A. Khassapov;
T. Gureyev",https://ieeexplore.ieee.org/document/6546078/,10.1109/CCGrid.2013.32,Year: 2013
Self-Adaptive Resource Management Framework for Software Services in Cloud,"Haijiang Wang;
Yun Ma;
Xianghan Zheng;
Xing Chen;
Longkun Guo",https://ieeexplore.ieee.org/document/9047458/,10.1109/ISPA-BDCloud-SustainCom-SocialCom48970.2019.00223,Year: 2019
Energy-as-a-Service (EaaS): On the Efficacy of Multimedia Cloud Computing to Save Smartphone Energy,"Majid Altamimi;
Rajesh Palit;
Kshirasagar Naik;
Amiya Nayak",https://ieeexplore.ieee.org/document/6253577/,10.1109/CLOUD.2012.72,Year: 2012
Toward a Cloud Based Framework for Facilitating Software Development and Testing Tasks,"Chia Hung Kao;
Shin Tze Liu;
Chun Cheng Lin",https://ieeexplore.ieee.org/document/7027533/,10.1109/UCC.2014.66,Year: 2014
An Architecture for Orchestrating Hadoop Applications in Hybrid Cloud,"Carlos R. Senna;
Luis G.C. Russi;
Edmundo R.M. Madeira",https://ieeexplore.ieee.org/document/6846494/,10.1109/CCGrid.2014.46,Year: 2014
Poster Abstract: Continuous Computing from Cloud to Edge,"Harald Mueller;
Spyridon V. Gogouvitis;
Houssam Haitof;
Andreas Seitz;
Bernd Bruegge",https://ieeexplore.ieee.org/document/7774685/,10.1109/SEC.2016.26,Year: 2016
"Developing an e-Health System Based on IoT, Fog and Cloud Computing","Kayo Monteiro;
Élisson Rocha;
Émerson Silva;
Guto Leoni Santos;
Wylliams Santos;
Patricia Takako Endo",https://ieeexplore.ieee.org/document/8605747/,10.1109/UCC-Companion.2018.00024,Year: 2018
Integrating Clustering and Learning for Improved Workload Prediction in the Cloud,"Yongjia Yu;
Vasu Jindal;
I-Ling Yen;
Farokh Bastani",https://ieeexplore.ieee.org/document/7820364/,10.1109/CLOUD.2016.0127,Year: 2016
PerfInsight: A Robust Clustering-Based Abnormal Behavior Detection System for Large-Scale Cloud,"Xiao Zhang;
Fanjing Meng;
Jingmin Xu",https://ieeexplore.ieee.org/document/8457898/,10.1109/CLOUD.2018.00130,Year: 2018
Trust Challenges in a High Performance Cloud Computing Project,"Morgan Eldred;
Carl Adams;
Alice Good",https://ieeexplore.ieee.org/document/7037804/,10.1109/CloudCom.2014.21,Year: 2014
"QoS-Aware, Cost-Efficient Selection of Cloud Data Centers","Ronny Hans;
Ulrich Lampe;
Ralf Steinmetz",https://ieeexplore.ieee.org/document/6740249/,10.1109/CLOUD.2013.113,Year: 2013
An Autonomous Reliability-Aware Negotiation Strategy for Cloud Computing Environments,"Amir Vahid Dastjerdi;
Rajkumar Buyya",https://ieeexplore.ieee.org/document/6217433/,10.1109/CCGrid.2012.101,Year: 2012
Towards Formal-Based Semantic Interoperability in Multi-Clouds: The FCLOUDS Framework,"Stéphanie Challita;
Fawaz Paraiso;
Philippe Merle",https://ieeexplore.ieee.org/document/8030656/,10.1109/CLOUD.2017.98,Year: 2017
From Cloud Computing to Fog Computing: Unleash the Power of Edge and End Devices,Hua-Jun Hong,https://ieeexplore.ieee.org/document/8241127/,10.1109/CloudCom.2017.53,Year: 2017
Portable Data Management Cloud for Field Science,"Yuma Matsui;
Aaron Gidding;
Thomas E. Levy;
Falko Kuester;
Thomas A. DeFanti",https://ieeexplore.ieee.org/document/6253619/,10.1109/CLOUD.2012.68,Year: 2012
Heuristic-Based IoT Application Modules Placement in the Fog-Cloud Computing Environment,"Natesha B.V.;
Ram Mohana Reddy Guddeti",https://ieeexplore.ieee.org/document/8605750/,10.1109/UCC-Companion.2018.00027,Year: 2018
Heterogeneous Task Co-location in Containerized Cloud Computing Environments,"Zhiheng Zhong;
Jiabo He;
Maria A. Rodriguez;
Sarah Erfani;
Ramamohanarao Kotagiri;
Rajkumar Buyya",https://ieeexplore.ieee.org/document/9112926/,10.1109/ISORC49007.2020.00021,Year: 2020
The research of a resource-aware cloud computing architecture based on web security,"Xiaoni Wang;
Xuedong Gao",https://ieeexplore.ieee.org/document/6664444/,10.1109/CCIS.2012.6664444,Year: 2012
A Novice Group Sharing Method for Public Cloud,"Celia Li;
Cungang Yang",https://ieeexplore.ieee.org/document/8457915/,10.1109/CLOUD.2018.00147,Year: 2018
Dynamic Resource Selection in Cloud Service Broker,"Ganis Zulfa Santoso;
Young-Woo Jung;
Seong-Woo Seok;
Emanuele Carlini;
Patrizio Dazzi;
Jorn Altmann;
John Violos;
Jamie Marshall",https://ieeexplore.ieee.org/document/8035082/,10.1109/HPCS.2017.43,Year: 2017
Research and Development of Data Security Multidimensional Protection System in Cloud Computing Environment,"Wang Xiaoyu;
Gao Zhengming",https://ieeexplore.ieee.org/document/9355362/,10.1109/ICAACI50733.2020.00019,Year: 2020
Legacy Application Migration to Cloud,"Xin Meng;
Jingwei Shi;
Xiaowei Liu;
Huifeng Liu;
Lian Wang",https://ieeexplore.ieee.org/document/6008785/,10.1109/CLOUD.2011.56,Year: 2011
Advanced computing support for non-HEP research communities at IFIN-HH,"Ionut Vasile;
Dragos Ciobanu-Zabet;
Mihnea Dulea",https://ieeexplore.ieee.org/document/8572243/,10.1109/ROLCG.2018.8572243,Year: 2018
Comments on “Secure Data Sharing in Cloud Computing Using Revocable-Storage Identity-Based Encryption”,Kwangsu Lee,https://ieeexplore.ieee.org/document/8998332/,10.1109/TCC.2020.2973623,Year: 2020
"Mobile public cloud computing, merits and open issues","Confidence M. Hlatshwayo;
Tranos Zuva",https://ieeexplore.ieee.org/document/8073736/,10.1109/ICACCE.2016.8073736,Year: 2016
A new Security Mechanism for Vehicular Cloud Computing Using Fog Computing System,"Mhidi Bousselham;
Nabil Benamar;
Adnane Addaim",https://ieeexplore.ieee.org/document/8723723/,10.1109/WITS.2019.8723723,Year: 2019
One Quantifiable Security Evaluation Model for Cloud Computing Platform,"Aobing Sun;
Guohong Gao;
Tongkai Ji;
Xuping Tu",https://ieeexplore.ieee.org/document/8530839/,10.1109/CBD.2018.00043,Year: 2018
Empowering users of cloud computing on data confidentiality,"Khaled M. Khan;
Mahboob Shaheen",https://ieeexplore.ieee.org/document/6969006/,10.1109/CloudNet.2014.6969006,Year: 2014
Research and design of autonomic computing system model in cloud computing environment,"Wenjie Liu;
Zhanhuai Li",https://ieeexplore.ieee.org/document/6002266/,10.1109/ICMT.2011.6002266,Year: 2011
"A ""No Data Center"" Solution to Cloud Computing","Tessema Mengistu;
Abdulrahman Alahmadi;
Abdullah Albuali;
Yousef Alsenani;
Dunren Che",https://ieeexplore.ieee.org/document/8030657/,10.1109/CLOUD.2017.99,Year: 2017
Federated Campus Cloud Colombian Initiative,"César O. Díaz;
Carlos E. Gómez;
Harold E. Castro;
Carlos J. Barrios;
Holman D. Bolívar",https://ieeexplore.ieee.org/document/7515760/,10.1109/CCGrid.2016.48,Year: 2016
Cloud Computing Model for Vehicular Ad hoc Networks,"Kashif Naseer Qureshi;
Faisal Bashir;
Saleem Iqbal",https://ieeexplore.ieee.org/document/8549536/,10.1109/CloudNet.2018.8549536,Year: 2018
