article,author,url,DOI,year
Wavelet-based foveated image quality measurement for region of interest image coding,"Z. Wang;
A.C. Bovik;
L. Lu",https://ieeexplore.ieee.org/document/958431/,10.1109/ICIP.2001.958431,2001
Three-Layer Image Representation by an Enhanced Illumination-Based Image Fusion Method,"Jiao Du;
Weisheng Li;
Hengliang Tan",https://ieeexplore.ieee.org/document/8772082/,10.1109/JBHI.2019.2930978,2020
Triplet Cross-Fusion Learning for Unpaired Image Denoising in Optical Coherence Tomography,"Mufeng Geng;
Xiangxi Meng;
Lei Zhu;
Zhe Jiang;
Mengdi Gao;
Zhiyu Huang;
Bin Qiu;
Yicheng Hu;
Yibao Zhang;
Qiushi Ren;
Yanye Lu",https://ieeexplore.ieee.org/document/9800979/,10.1109/TMI.2022.3184529,2022
Platelets: a multiscale approach for recovering edges and surfaces in photon-limited medical imaging,"R.M. Willett;
R.D. Nowak",https://ieeexplore.ieee.org/document/1199635/,10.1109/TMI.2003.809622,2003
Simplification of a color image segmentation using a fuzzy attributed graph,"H. Grecu;
P. Lambert",https://ieeexplore.ieee.org/document/901011/,10.1109/ICIP.2000.901011,2000
Single Image HDR Synthesis Using a Dense Reverse Connection Network,"Weihua Liu;
Peng Gong;
Ying Liu;
Tingge Zhu",https://ieeexplore.ieee.org/document/9885993/,10.1109/ICNLP55136.2022.00040,2022
Approach towards automatic segmentation of diaphragm from ultrasound images,"Nishant Jain;
Vinod Kumar",https://ieeexplore.ieee.org/document/8313700/,10.1109/ICIIP.2017.8313700,2017
Real-time Image Processing System Based on Multi-core Processor,"Jie Zhao;
Yongmin Yang;
Ge Li",https://ieeexplore.ieee.org/document/5369642/,10.1109/IITA.2009.177,2009
Subjective Image Quality Tradeoffs Between Spatial Resolution and Quantization Noise,"Soo Hyun Bae;
Thrasyvoulos N. Pappas;
Biing-hwang Juang",https://ieeexplore.ieee.org/document/4107190/,10.1109/ICIP.2006.312927,2006
Off-resonance correction of MR images,H. Schomberg,https://ieeexplore.ieee.org/document/781014/,10.1109/42.781014,1999
Code Sharing Is Associated with Research Impact in Image Processing,Patrick Vandewalle,https://ieeexplore.ieee.org/document/6200247/,10.1109/MCSE.2012.63,2012
Functional transforms in MR image segmentation,"Andrea Gavlasova;
Ales Prochazka;
Jaroslav Pozivil;
Oldrich Vysata",https://ieeexplore.ieee.org/document/4537437/,10.1109/ISCCSP.2008.4537437,2008
FPGA-based implementation of basic image processing applications as low-cost IP core,"Mehmet Ali Altuncu;
Mehmet Muzaffer Kösten;
Metaet Ali Çavuşlu;
Suhap Şahın",https://ieeexplore.ieee.org/document/8404175/,10.1109/SIU.2018.8404175,2018
Imaging heart motion using harmonic phase MRI,"N.F. Osman;
E.R. McVeigh;
J.L. Prince",https://ieeexplore.ieee.org/document/845177/,10.1109/42.845177,2000
Fast Colour Balance Adjustment of IKONOS Imagery Using CUDA,"Yong Kiat Allan Tan;
Wee Juan Tan;
Leong Keong Kwoh",https://ieeexplore.ieee.org/document/4779179/,10.1109/IGARSS.2008.4779179,2008
Analysis of cache memory strategies for some image processing applications,"B. Cernuschi-Frias;
J.L. Hamkalo;
J.D. Pfefferman;
H.J. Gonzalez",https://ieeexplore.ieee.org/document/958119/,10.1109/ICIP.2001.958119,2001
Comparametric equations with practical applications in quantigraphic image processing,S. Mann,https://ieeexplore.ieee.org/document/855434/,10.1109/83.855434,2000
Image processing techniques for bone image analysis,"Zhi-Qiang Liu;
T.J. Austin;
D. Moore",https://ieeexplore.ieee.org/document/529745/,10.1109/ICIP.1995.529745,1995
Image Processing in Vision 3D Coordinate Measurement System,"Xing-lin Zhou;
Kai Peng",https://ieeexplore.ieee.org/document/5305840/,10.1109/CISP.2009.5305840,2009
Breast Histopathological Image Retrieval Based on Latent Dirichlet Allocation,"Yibing Ma;
Zhiguo Jiang;
Haopeng Zhang;
Fengying Xie;
Yushan Zheng;
Huaqiang Shi;
Yu Zhao",https://ieeexplore.ieee.org/document/7572100/,10.1109/JBHI.2016.2611615,2017
A PC-based fully-programmable medical ultrasound imaging system using a graphics processing unit,"Seokhyun Kim;
Hak-yeol Sohn;
Jin Ho Chang;
Tai-kyoung Song;
Yangmo Yoo",https://ieeexplore.ieee.org/document/5935662/,10.1109/ULTSYM.2010.5935662,2010
Image processing using the PCNN time matrix as a selective filter,"Chacon MMI;
A.S. Zimmerman",https://ieeexplore.ieee.org/document/1247103/,10.1109/ICIP.2003.1247103,2003
Improvement in Minutiae Detection by Single Ridge Local Analysis for Fingerprint Image Processing,"Marcin Jedryka;
Zbigniew Wawrzyniak",https://ieeexplore.ieee.org/document/4258793/,10.1109/IST.2007.379585,2007
Design of the Image Acquisition and Processing System for Color Sorter Based on FPGA,"Hongwei Dong;
Yanjun Zhang;
Mengmei Chen;
Wei Jin",https://ieeexplore.ieee.org/document/8328332/,10.1109/CRC.2017.43,2017
Directional Lapped Transforms for Image Coding,"Jizheng Xu;
Feng Wu;
Jie Liang;
Wenjun Zhang",https://ieeexplore.ieee.org/document/5238529/,10.1109/TIP.2009.2032344,2010
Robust Real-Time-Constrained Estimation of Respiratory Motion for Interventional MRI on Mobile Organs,"Sébastien Roujol;
Jenny Benois-Pineau;
Baudouin Denis de Senneville;
Mario Ries;
Bruno Quesson;
Chrit T. W. Moonen",https://ieeexplore.ieee.org/document/6166930/,10.1109/TITB.2012.2190366,2012
Towards Large-Scale Histopathological Image Analysis: Hashing-Based Image Retrieval,"Xiaofan Zhang;
Wei Liu;
Murat Dundar;
Sunil Badve;
Shaoting Zhang",https://ieeexplore.ieee.org/document/6919336/,10.1109/TMI.2014.2361481,2015
A fast implementation of the minimum spanning tree method for phase unwrapping,"Li An;
Qing-San Xiang;
S. Chavez",https://ieeexplore.ieee.org/document/876306/,10.1109/42.876306,2000
A novel image sensor for video compression,"K. Aizawa;
H. Ohno;
T. Hamamoto;
M. Hatori;
J. Yamazaki",https://ieeexplore.ieee.org/document/413737/,10.1109/ICIP.1994.413737,1994
Nonlinear color image filtering by color to planar shape mapping,"C. Vertan;
M. Zamfir;
E. Zaharescu;
V. Buzuloiu;
C. Fernandez-Maloigne",https://ieeexplore.ieee.org/document/1247105/,10.1109/ICIP.2003.1247105,2003
Novel Cooperative Neural Fusion Algorithms for Image Restoration and Image Fusion,"Youshen Xia;
Mohamed S. Kamel",https://ieeexplore.ieee.org/document/4060956/,10.1109/TIP.2006.888340,2007
An algorithm for fast adaptive image binarization with applications in radiotherapy imaging,"T. Sund;
K. Eilertsen",https://ieeexplore.ieee.org/document/1191357/,10.1109/TMI.2002.806431,2003
Developing Nonstationary Noise Estimation for Application in Edge and Corner Detection,"Paul Wyatt;
Hiroaki Nakai",https://ieeexplore.ieee.org/document/4237211/,10.1109/TIP.2007.894251,2007
Pulmonary Fissure Detection in CT Images Using a Derivative of Stick Filter,"Changyan Xiao;
Berend C. Stoel;
M. Els Bakker;
Yuanyuan Peng;
Jan Stolk;
Marius Staring",https://ieeexplore.ieee.org/document/7381670/,10.1109/TMI.2016.2517680,2016
Smoothness processing of infrared image based on AMSS,"Ying Li;
Yunyan Sun;
Renjie He;
Liyun Rao;
Chuan Peng;
Guizhi Xu;
Lei Guo;
Xueqin Shen;
Weili Yan",https://ieeexplore.ieee.org/document/5334172/,10.1109/IEMBS.2009.5334172,2009
Region-based coding of images using a spline model,"R. Baseri;
J.W. Modestino",https://ieeexplore.ieee.org/document/413723/,10.1109/ICIP.1994.413723,1994
Matching shapes with self-intersections:application to leaf classification,"F. Mokhtarian;
S. Abbasi",https://ieeexplore.ieee.org/document/1288191/,10.1109/TIP.2004.826126,2004
Real-Time Visualized Freehand 3D Ultrasound Reconstruction Based on GPU,"Yakang Dai;
Jie Tian;
Di Dong;
Guorui Yan;
Hairong Zheng",https://ieeexplore.ieee.org/document/5560834/,10.1109/TITB.2010.2072993,2010
Segmentation and registration based analysis of microscopy images,"Kevin S. Lorenz;
Francisco Serrano;
Paul Salama;
Edward J. Delp",https://ieeexplore.ieee.org/document/5413531/,10.1109/ICIP.2009.5413531,2009
Efficient Joint Estimation of Tracer Distribution and Background Signals in Magnetic Particle Imaging Using a Dictionary Approach,"Tobias Knopp;
Mirco Grosser;
Matthias Graeser;
Timo Gerkmann;
Martin Möddel",https://ieeexplore.ieee.org/document/9460995/,10.1109/TMI.2021.3090928,2021
3-D Bayesian ultrasound breast image segmentation using the EM/MPM algorithm,"L.A. Christopher;
E.J. Delp;
C.R. Meyer;
P.L. Carson",https://ieeexplore.ieee.org/document/1029199/,10.1109/ISBI.2002.1029199,2002
Exploring subjective image quality through isopreference curves,"A. Lehmussola;
P. Ruusuvuori;
O. Yli-Harja",https://ieeexplore.ieee.org/document/1529775/,10.1109/ICIP.2005.1529775,2005
3D Bayesian image reconstruction using the generalized EM algorithm,"R. Leahy;
T. Hebert",https://ieeexplore.ieee.org/document/97123/,10.1109/MDSP.1989.97123,1989
A multiscale error diffusion technique for digital halftoning,"I. Katsavounidis;
C.-C. Jay Kuo",https://ieeexplore.ieee.org/document/557360/,10.1109/83.557360,1997
3D color object reconstruction from 2D image sequences,"F. Schmitt;
Y. Yemez",https://ieeexplore.ieee.org/document/817070/,10.1109/ICIP.1999.817070,1999
Stain Specific Standardization of Whole-Slide Histopathological Images,"Babak Ehteshami Bejnordi;
Geert Litjens;
Nadya Timofeeva;
Irene Otte-Höller;
André Homeyer;
Nico Karssemeijer;
Jeroen AWM van der Laak",https://ieeexplore.ieee.org/document/7243333/,10.1109/TMI.2015.2476509,2016
Higher order spectra in image processing,"Salwa Lagdali;
Mohammed Rziza",https://ieeexplore.ieee.org/document/8075553/,10.1109/ATSIP.2017.8075553,2017
Sparse inverse solution methods for signal and image processing applications,B.D. Jeffs,https://ieeexplore.ieee.org/document/681832/,10.1109/ICASSP.1998.681832,1998
Half-quadratic regularization based de-noising for high dynamic range image synthesis,"Wei Yao;
Zhengguo Li;
Susanto Rahardja;
Susu Yao;
Jinghong Zheng",https://ieeexplore.ieee.org/document/5495451/,10.1109/ICASSP.2010.5495451,2010
On the Applications of Robust PCA in Image and Video Processing,"Thierry Bouwmans;
Sajid Javed;
Hongyang Zhang;
Zhouchen Lin;
Ricardo Otazo",https://ieeexplore.ieee.org/document/8425659/,10.1109/JPROC.2018.2853589,2018
A Probabilistic Patch-Based Label Fusion Model for Multi-Atlas Segmentation With Registration Refinement: Application to Cardiac MR Images,"Wenjia Bai;
Wenzhe Shi;
Declan P. O'Regan;
Tong Tong;
Haiyan Wang;
Shahnaz Jamil-Copley;
Nicholas S. Peters;
Daniel Rueckert",https://ieeexplore.ieee.org/document/6494647/,10.1109/TMI.2013.2256922,2013
A Deep Cascade of Convolutional Neural Networks for Dynamic MR Image Reconstruction,"Jo Schlemper;
Jose Caballero;
Joseph V. Hajnal;
Anthony N. Price;
Daniel Rueckert",https://ieeexplore.ieee.org/document/8067520/,10.1109/TMI.2017.2760978,2018
Mapping Displacement and Deformation of the Heart With Local Sine-Wave Modeling,"T. Arts;
Frits W. Prinzen;
T. Delhaas;
J. R. Milles;
Alessandro C. Rossi;
Patrick Clarysse",https://ieeexplore.ieee.org/document/5437350/,10.1109/TMI.2009.2037955,2010
Adaptive Image Resizing Based on Continuous-Domain Stochastic Modeling,"Hagai Kirshner;
Aurélien Bourquard;
John Paul Ward;
Moshe Porat;
Michael Unser",https://ieeexplore.ieee.org/document/6632888/,10.1109/TIP.2013.2285597,2014
Model evaluation and calibration for prospective respiratory motion correction in coronary MR angiography based on 3-D image registration,"D. Manke;
P. Rosch;
K. Nehrke;
P. Bornert;
O. Dossel",https://ieeexplore.ieee.org/document/1166642/,10.1109/TMI.2002.804428,2002
Aperture collimation correction and maximum-likelihood image reconstruction for near-field coded aperture imaging of single photon emission computerized tomography,"Zhiping Mu;
Yi-Hwa Liu",https://ieeexplore.ieee.org/document/1637528/,10.1109/TMI.2006.873298,2006
Free viewpoint image reconstruction from 3-D multi-focus imaging sequences and its implementation by FPGA-based processing,"Ippeita Izawa;
Kazuya Kodama;
Takayuki Hamamoto",https://ieeexplore.ieee.org/document/5478689/,10.1109/ICSIPA.2009.5478689,2009
Double Line Image Rotation,"Amir Hossein Ashtari;
Md Jan Nordin;
Seyed Mostafa Mousavi Kahaki",https://ieeexplore.ieee.org/document/7117407/,10.1109/TIP.2015.2440763,2015
Patch-Based U-Net Model for Isotropic Quantitative Differential Phase Contrast Imaging,"An-Cin Li;
Sunil Vyas;
Yu-Hsiang Lin;
Yi-You Huang;
Hsuan-Ming Huang;
Yuan Luo",https://ieeexplore.ieee.org/document/9461739/,10.1109/TMI.2021.3091207,2021
Images as embedding maps and minimal surfaces: a unified approach for image diffusion,"R. Kimmel;
R. Malladi;
N. Sochen",https://ieeexplore.ieee.org/document/632121/,10.1109/ICIP.1997.632121,1997
JDIPF: Java digital image processing framework,"F. Castor;
M. Cravo;
A.C. Frery",https://ieeexplore.ieee.org/document/963107/,10.1109/SIBGRAPI.2001.963107,2001
A projection selection method to improve image quality in optical projection tomography,"Jin Guo;
Yujie Yang;
Di Dong;
Liangliang Shi;
Hui Hui;
Min Xu;
Jie Tian;
Xia Liu",https://ieeexplore.ieee.org/document/6943565/,10.1109/EMBC.2014.6943565,2014
Improved SAI method using non-local spatial constraint for image interpolation,"Jueping Bian;
Zongliang Gan;
Mengcheng Zhang;
Xiuchang Zhu",https://ieeexplore.ieee.org/document/6096772/,10.1109/WCSP.2011.6096772,2011
Extraocular image processing for retinal prosthesis based on DSP,"Yuexian Zou;
Guangyi Shi;
Yufeng Jin;
Yali Zheng",https://ieeexplore.ieee.org/document/5068643/,10.1109/NEMS.2009.5068643,2009
Malaria Detection Using Image Processing And Machine Learning,"Praveen Kumar Maduri;
Shalu;
Shobhit Agrawal;
Alok Rai;
Shubham Chaubey",https://ieeexplore.ieee.org/document/9725557/,10.1109/ICAC3N53548.2021.9725557,2021
Effect of Pre-processing on MST based Infrared and Visible Image Fusion,"Sumit Budhiraja;
Sunil Agrawal;
Balwinder S. Sohi;
Neeraj Sharma",https://ieeexplore.ieee.org/document/9451647/,10.1109/ICSPC51351.2021.9451647,2021
An image processing algorithm for a super high definition imaging scheme with multiple different-aperture cameras,"T. Saito;
T. Komatsu;
K. Aizawa",https://ieeexplore.ieee.org/document/389515/,10.1109/ICASSP.1994.389515,1994
Confocal laser scanning and advanced image processing in ophthalmology,"U.P. Harbarth;
K. Reiter;
J. Zyzyck;
Qienyuan Zhou;
B. Morris;
A.W. Dreher",https://ieeexplore.ieee.org/document/560747/,10.1109/ICIP.1996.560747,1996
Nonrigid Registration of 2-D and 3-D Dynamic Cell Nuclei Images for Improved Classification of Subcellular Particle Motion,"Il-Han Kim;
Yi-Chun M. Chen;
David L. Spector;
Roland Eils;
Karl Rohr",https://ieeexplore.ieee.org/document/5571000/,10.1109/TIP.2010.2076377,2011
Image Enhancement for Fluid Lens Camera Based on Color Correlation,"Jack Tzeng;
Truong Q. Nguyen",https://ieeexplore.ieee.org/document/4799374/,10.1109/TIP.2008.2011759,2009
Low-dose CT image processing using artifact suppressed dictionary learning,"Luyao Shi;
Yang Chen;
Huazhong Shu;
Limin Luo;
Christine Toumoulin;
Jean-Louis Coatrieux",https://ieeexplore.ieee.org/document/6868073/,10.1109/ISBI.2014.6868073,2014
On-line laboratories for image and two-dimensional signal processing using 2D J-DSP,"M. Yasin;
L.K.A. Spanias",https://ieeexplore.ieee.org/document/1199594/,10.1109/ICASSP.2003.1199594,2003
Range image processing based on multiresolution analysis,"M. Djebali;
K. Melkemi;
M. Melkemi;
D. Vandorpe",https://ieeexplore.ieee.org/document/559488/,10.1109/ICIP.1996.559488,1996
Global solution of the finite element shape-from-shading model with a bioluminescent molecular imaging application,"Jianghong Zhong;
Jie Tian;
Xin Yang;
Chenghu Qin",https://ieeexplore.ieee.org/document/5626152/,10.1109/IEMBS.2010.5626152,2010
Benchmark on Automatic Six-Month-Old Infant Brain Segmentation Algorithms: The iSeg-2017 Challenge,"Li Wang;
Dong Nie;
Guannan Li;
Élodie Puybareau;
Jose Dolz;
Qian Zhang;
Fan Wang;
Jing Xia;
Zhengwang Wu;
Jia-Wei Chen;
Kim-Han Thung;
Toan Duc Bui;
Jitae Shin;
Guodong Zeng;
Guoyan Zheng;
Vladimir S. Fonov;
Andrew Doyle;
Yongchao Xu;
Pim Moeskops;
Josien P. W. Pluim;
Christian Desrosiers;
Ismail Ben Ayed;
Gerard Sanroma;
Oualid M. Benkarim;
Adrià Casamitjana;
Verónica Vilaplana;
Weili Lin;
Gang Li;
Dinggang Shen",https://ieeexplore.ieee.org/document/8654000/,10.1109/TMI.2019.2901712,2019
2D Images Recorded With a Single-Sided Magnetic Particle Imaging Scanner,"Ksenija Gräfe;
Anselm von Gladiss;
Gael Bringout;
Mandy Ahlborg;
Thorsten M. Buzug",https://ieeexplore.ieee.org/document/7360191/,10.1109/TMI.2015.2507187,2016
Full-Spectrum-Knowledge-Aware Tensor Model for Energy-Resolved CT Iterative Reconstruction,"Dong Zeng;
Lisha Yao;
Yongshuai Ge;
Sui Li;
Qi Xie;
Hao Zhang;
Zhaoying Bian;
Qian Zhao;
Yuanqing Li;
Zongben Xu;
Deyu Meng;
Jianhua Ma",https://ieeexplore.ieee.org/document/9016096/,10.1109/TMI.2020.2976692,2020
The Fourier radial error spectrum plot: A more nuanced quantitative evaluation of image reconstruction quality,"Tae Hyung Kim;
Justin P. Haldar",https://ieeexplore.ieee.org/document/8363523/,10.1109/ISBI.2018.8363523,2018
Image coding based on multiple projections and multistage vector quantization,"K. Demirciler;
A. Ortega",https://ieeexplore.ieee.org/document/1246673/,10.1109/ICIP.2003.1246673,2003
Re-ranking image search results by multiscale visual saliency model,"Jun Huang;
Xiaokang Yang;
Rui Zhang;
Xiangzhong Fang",https://ieeexplore.ieee.org/document/5463092/,10.1109/ISBMSB.2010.5463092,2010
WaveTool: an integrated software for wavelet and multirate signal processing,"H. Singh;
P.N. Heller",https://ieeexplore.ieee.org/document/529045/,10.1109/ICIP.1995.529045,1995
A Combined Approach Using Image Processing and Deep Learning to Detect Pneumonia from Chest X-Ray Image,"Md. Mehedi Hasan;
Mir Md. Jahangir Kabir;
Md. Rakibul Haque;
Mohiuddin Ahmed",https://ieeexplore.ieee.org/document/9303543/,10.1109/ICECTE48615.2019.9303543,2019
Study on multi-spectral remote sensing image restoration based on sparse representation,"Zhentao Qin;
Ru Yang;
Jin Zhang",https://ieeexplore.ieee.org/document/8302034/,10.1109/CISP-BMEI.2017.8302034,2017
Comparison of prefiltering operators for road network extraction in SAR images,"P. Bolon;
J. Chanussot;
I. Issa;
P. Lambert",https://ieeexplore.ieee.org/document/823033/,10.1109/ICIP.1999.823033,1999
Multispectral and color image modeling and synthesis using random field models,"J. Bennett;
A. Khotanzad",https://ieeexplore.ieee.org/document/560992/,10.1109/ICIP.1996.560992,1996
Wavelet-based multigrid phase unwrapping method and its application to MRI phase image processing,A.B. Suksmono,https://ieeexplore.ieee.org/document/1500422/,10.1109/HEALTH.2005.1500422,2005
Prior Knowledge-Aware Fusion Network for Prediction of Macrovascular Invasion in Hepatocellular Carcinoma,"Haoran Lai;
Sirui Fu;
Jie Zhang;
Jianyun Cao;
Qianjin Feng;
Ligong Lu;
Meiyan Huang",https://ieeexplore.ieee.org/document/9758737/,10.1109/TMI.2022.3167788,2022
Image denoising based on multiscale singularity detection for cone beam CT breast imaging,"J. Zhong;
R. Ning;
D. Conover",https://ieeexplore.ieee.org/document/1302208/,10.1109/TMI.2004.826944,2004
Evaluation of fully 3-D emission mammotomography with a compact cadmium zinc telluride detector,"C.N. Brzymialkiewicz;
M.P. Tornai;
R.L. McKinley;
J.E. Bowsher",https://ieeexplore.ieee.org/document/1461522/,10.1109/TMI.2005.852501,2005
Optimum binarization of technical document images,"J.S. Valverde;
R.R. Grigat",https://ieeexplore.ieee.org/document/899623/,10.1109/ICIP.2000.899623,2000
"Texture Enhanced Histogram Equalization Using TV-
L
1
Image Decomposition","Ovidiu Ghita;
Dana E. Ilea;
Paul F. Whelan",https://ieeexplore.ieee.org/document/6509977/,10.1109/TIP.2013.2259839,2013
A computional intelligence framework for NMR spectroscopy imaging and retrieval,Dimitrios A. Karras,https://ieeexplore.ieee.org/document/6469482/,10.1109/IPTA.2012.6469482,2012
Stereoscopic image reflection removal based on Wasserstein Generative Adversarial Network,"Xiuyuan Wang;
Yikun Pan;
Daniel P.K. Lun",https://ieeexplore.ieee.org/document/9301892/,10.1109/VCIP49819.2020.9301892,2020
Wavelet transform based SAR processing and products distribution system,"N. Khan;
J.J. Soraghan;
S. Voukelatos;
T. Durrani",https://ieeexplore.ieee.org/document/499975/,10.1049/ic:19960161,1996
Supervised image segmentation using learning and merging,"Yu Xiyu;
Zhou Fugen;
Bai Xiangzhi;
Guo Bin;
Wang Hui;
Tan Dongjie",https://ieeexplore.ieee.org/document/6703714/,10.1109/ISPA.2013.6703714,2013
Objective quantification of the motion of soft tissues in the orbit,"M.D. Abramoff;
W.J. Niessen;
M.A. Viergever",https://ieeexplore.ieee.org/document/887614/,10.1109/42.887614,2000
Pre-Processing for MRC Layers of Scanned Images,Ricardo L. De Queiroz,https://ieeexplore.ieee.org/document/4107224/,10.1109/ICIP.2006.313094,2006
Biomedical Image Analysis at the Cellular Level,Scott Acton,https://ieeexplore.ieee.org/document/4624380/,10.1109/IMVIP.2008.34,2008
Fast and robust shadow detection in videoconference applications,"O. Schreer;
I. Feldmann;
U. Golz;
P. Kauff",https://ieeexplore.ieee.org/document/1026685/,10.1109/VIPROM.2002.1026685,2002
Time-space noise processing technique for low light level (LLL) image,"Bai Lianfa;
Chen Qian;
Gu Guohua;
Zhang Baomin",https://ieeexplore.ieee.org/document/770796/,10.1109/ICOSP.1998.770796,1998
"Integration of color, shape, and texture for image annotation and retrieval","E. Saber;
A.M. Tekalp",https://ieeexplore.ieee.org/document/560886/,10.1109/ICIP.1996.560886,1996
Image co-saliency detection based on clustering and diffusion process,"Insung Hwang;
Jae Sung Park;
Gu Yong Park;
Nam Ik Cho",https://ieeexplore.ieee.org/document/7805576/,10.1109/VCIP.2016.7805576,2016
Accelerated Learning-Based Interactive Image Segmentation Using Pairwise Constraints,"Jamshid Sourati;
Deniz Erdogmus;
Jennifer G. Dy;
Dana H. Brooks",https://ieeexplore.ieee.org/document/6819040/,10.1109/TIP.2014.2325783,2014
Automatic removal of extracardiac hotspots in technetium-99m myocardial perfusion SPECT,"W. H. Tan;
G. Coatrieux;
R. Besar;
B. Solaiman",https://ieeexplore.ieee.org/document/5478667/,10.1109/ICSIPA.2009.5478667,2009
Arterial Spin Labeling Images Synthesis From sMRI Using Unbalanced Deep Discriminant Learning,"Wei Huang;
Mingyuan Luo;
Xi Liu;
Peng Zhang;
Huijun Ding;
Wufeng Xue;
Dong Ni",https://ieeexplore.ieee.org/document/8672606/,10.1109/TMI.2019.2906677,2019
Applications of Antialiasing in an Image Processing Framework Setting,Oyvind Ryan,https://ieeexplore.ieee.org/document/4052283/,10.1109/NORSIG.2006.275288,2006
Signal Processing for Circular-Track Ringmap SAR Equipped on Multi-rotors UAV,"Danqi Li;
Yue Bao;
Tianyue Shi;
Xinhua Mao",https://ieeexplore.ieee.org/document/8868426/,10.1109/SIPROCESS.2019.8868426,2019
A Topological Loss Function for Deep-Learning Based Image Segmentation Using Persistent Homology,"James R. Clough;
Nicholas Byrne;
Ilkay Oksuz;
Veronika A. Zimmer;
Julia A. Schnabel;
Andrew P. King",https://ieeexplore.ieee.org/document/9186664/,10.1109/TPAMI.2020.3013679,2022
An image processing scheme to quantitatively extract and validate hyoid bone motion based on real-time ultrasound recordings of swallowing,"M.A. Cordaro;
B.C. Sonies",https://ieeexplore.ieee.org/document/238473/,10.1109/10.238473,1993
Image processing techniques for blind TV ghost cancellation,"Z. Lei;
P. Appelhans;
H. Schroder",https://ieeexplore.ieee.org/document/595311/,10.1109/ICASSP.1997.595311,1997
IEE Colloquium on 'Application of Fractal Techniques in Image Processing' (Digest No.171),"IEE Colloquium on Application of Fractal Techniques in Image Processing
Year: 1990 | Conference Paper | Publisher: IET",https://ieeexplore.ieee.org/document/191381/,,1990
Fast and High Resolution 3D Face Scanning,"Philipp Fechteler;
Peter Eisert;
Jurgen Rurainsky",https://ieeexplore.ieee.org/document/4379251/,10.1109/ICIP.2007.4379251,2007
An Information Theoretic Criterion for Image Quality Assessment Based on Natural Scene Statistics,"Di Zhang;
Ed Jernigan",https://ieeexplore.ieee.org/document/4107189/,10.1109/ICIP.2006.312926,2006
Comparison and validation of tissue modelization and statistical classification methods in T1-weighted MR brain images,"M.B. Cuadra;
L. Cammoun;
T. Butz;
O. Cuisenaire;
J.-P. Thiran",https://ieeexplore.ieee.org/document/1546117/,10.1109/TMI.2005.857652,2005
Image contrast enhancement based on a histogram transformation of local standard deviation,"Dah-Chung Chang;
Wen-Rong Wu",https://ieeexplore.ieee.org/document/730397/,10.1109/42.730397,1998
Restoration of wavelet-compressed images using adaptively masking smoothness constraints,"Jung Hoon Jung;
Joon Ki Paik",https://ieeexplore.ieee.org/document/899624/,10.1109/ICIP.2000.899624,2000
A cost-effective line-based light-balancing technique using adaptive processing,"Shih-Chang Hsia;
Ming-Huei Chen;
Yu-Min Chen",https://ieeexplore.ieee.org/document/1673452/,10.1109/TIP.2006.877354,2006
A Watermarking-Based Medical Image Integrity Control System and an Image Moment Signature for Tampering Characterization,"Gouenou Coatrieux;
Hui Huang;
Huazhong Shu;
Limin Luo;
Christian Roux",https://ieeexplore.ieee.org/document/6522126/,10.1109/JBHI.2013.2263533,2013
Enabling Better Medical Image Classification Through Secure Collaboration,"Jaideep Vaidya;
Bhakti Tulpule",https://ieeexplore.ieee.org/document/4380054/,10.1109/ICIP.2007.4380054,2007
Image Fusion Method of 9/7 Wavelet Transform Based on Lifting Scheme,"Guo-zhang Geng;
Hao Chen;
Yan-ying Liu;
Yan-jie Wang",https://ieeexplore.ieee.org/document/4810539/,10.1109/KAMW.2008.4810539,2008
Design of a multiprocessor DSP chip for flexible information processing,"C.-F. Chang;
B.J. Sheu;
H. Okada",https://ieeexplore.ieee.org/document/226540/,10.1109/ICASSP.1992.226540,1992
A Scanned Document Image Processing Model for Information System,"Shang Jin;
Yang You;
Yang Huafen",https://ieeexplore.ieee.org/document/5481042/,10.1109/APWCS.2010.56,2010
Text images superresolution and enhancement,"Andrey V. Nasonov;
Andrey S. Krylov",https://ieeexplore.ieee.org/document/6469851/,10.1109/CISP.2012.6469851,2012
Swin-Spectral Transformer for Cholangiocarcinoma Hyperspectral Image Segmentation,"Zehao Zhou;
Song Qiu;
Yan Wang;
Mei Zhou;
Xinyuan Chen;
Menghan Hu;
Qingli Li;
Yue Lu",https://ieeexplore.ieee.org/document/9624405/,10.1109/CISP-BMEI53629.2021.9624405,2021
A Program forMedical Visualization and Image Processing,"Carlos A. Zaffari;
Paulo Zaffari;
Dario F. G. de Azevedo;
Thais Russomano;
Sergio Helegda;
Marcio V. Figueira",https://ieeexplore.ieee.org/document/4463123/,10.1109/IEMBS.2006.259447,2006
HSOG: A Novel Local Image Descriptor Based on Histograms of the Second-Order Gradients,"Di Huang;
Chao Zhu;
Yunhong Wang;
Liming Chen",https://ieeexplore.ieee.org/document/6891351/,10.1109/TIP.2014.2353814,2014
An improved recursive median filtering scheme for image processing,Gnoping Qiu,https://ieeexplore.ieee.org/document/491340/,10.1109/83.491340,1996
Spatio-Temporal Convolutional LSTMs for Tumor Growth Prediction by Learning 4D Longitudinal Patient Data,"Ling Zhang;
Le Lu;
Xiaosong Wang;
Robert M. Zhu;
Mohammadhadi Bagheri;
Ronald M. Summers;
Jianhua Yao",https://ieeexplore.ieee.org/document/8848835/,10.1109/TMI.2019.2943841,2020
